groupid,url,name,review_id,sentence_id,text,annotation1_Lorena,annotation2_Dora,annotation3_Nika,label_Sara
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,377,4,"Provjerite koje su trenutno doktorice tamo, vjerujem da je Vas onda preuzela doktorica koja radi u suprotnoj smjeni od dr. Lare Spalldi-Bariši.",neutral,neutral,neutral,neutral
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,377,5,"Mene strašno ljuti jer ne možeš nikoga dobit na telefon, nikakvih informacija nema.",negative,negative,negative,negative
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,377,6,ma joooj,negative,mixed,negative,negative
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,378,1,"Do sada nisam bila kod doktorice, a trebala bih uputnice prema uputama mog privatnog ginekologa.",neutral,neutral,neutral,neutral
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,378,2,Obzirom da ne mogu telefonski nikoga dobit već danima može li mi netko reći jel potreba narudžba ili mogu samo doći s nalazima?,negative,neutral,negative,negative
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,378,3,Koliko se čeka?,neutral,neutral,neutral,neutral
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,379,1,"Najljubaznije stvorenje ikad, odlična i stručna doktorica sa osmijehom ko najboljom terapijom.",positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,380,1,"Postovani, bila sam pacijentica doktorice Pavic -Lugovic dok je radila u ambulanti na Borovju.",neutral,neutral,neutral,neutral
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,380,2,medjutim neznam ko je zamjenio doktoricu niti cija sam sada pacijentica.,neutral,negative,neutral,neutral
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,380,3,Da li netko ima isto iskustvo?,neutral,neutral,neutral,neutral
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,381,1,"Doktorica je odlična, sestra također, sve pohvale koje su ovdje već napisane stoje.",positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,381,2,"Jedina zamjerka je to što svaki put kada trebam recept (a to je svaka 2 mjeseca) moram ići do tamo, znam da nisam jedina i znam da si rijetko tko može to priuštiti (zbog posla i ostalih obaveza) stoga molim da nas što više taj problem prijavi doktorici kako bi našli neko rješenje, ako je ikako moguće.",neutral,negative,neutral,neutral
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,381,3,"Moj prijedlog je e-mail, s obzirom da se sestra na telefon javlja samo 1h dnevno, sumnjam da se stigne javiti svima koji ju zovu.",neutral,neutral,neutral,neutral
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,381,4,"Živimo u 21.stoljeću, ajmo se malo modernizirati :)",neutral,positive,neutral,neutral
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,382,1,Sestra se javlja samo na taj broj i to samo 1h dnevno.,negative,neutral,negative,negative
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,382,2,"Ponedjeljak i srijeda između 18:00 i 19:00h, a utorak, četvrtak i petak između 12:00 i 13:00h.",neutral,neutral,neutral,neutral
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,383,1,"Pozdrav, zanima me prima li doktorica nove pacijente?",neutral,neutral,neutral,neutral
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,384,1,I sestra i doktorica su jako ljubazne i spremne pomoći.,positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,384,2,"Iako sam trudnoću vodila privatno, doktorica Spalldi-Barišić mi je davala sve potrebne uputnice, recepte i dodatne savjete.",positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,384,3,Jako je stručna i brižna.,positive,mixed,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,384,4,Stalni problem je što ih je gotovo nemoguće dobiti na telefon (veliki je obim posla) - zato ja radije dodjem odmah poslije pauze (koja je ujutro od 10.30 do 11) i pričekam.,negative,negative,negative,negative
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,385,1,Da li mozda imate informaciju da li se sestru moze dobiti na jos koji broj osim gore navedenog?,neutral,neutral,neutral,neutral
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,386,1,"Doktorica je izuzetno simpatična, ugodna, puna razumijevanja i odgovara na sva postavljena pitanja (a ja ih obično imam).",positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,386,2,Prvi put sam bila kod nje i jako sam zadovoljna.,positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,386,3,"Bila sam naručena u 17:00, u 17:10 najkasnije sam bila u ordinaciji što je zbilja osvježavajuće.",positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,386,4,"Ne očekujem da će vrijeme čekanja biti tako kratko svaki put, ali svakako ću rado odlaziti kod doktorice.",positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,386,5,"Znam da vrijeme čekanja ovisi o puno faktora, ali meni bilo jako kratko.",positive,neutral,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,386,6,"Sestra je isto jako ugodna, već mi je preko telefona zvučala simpaticno.",positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,386,7,"Uglavnom, ugodno iskustvo za prvi posjet.",positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,386,8,Sve pohvale!,positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,387,1,"Doktorica je vrlo ljubazna i stručna, susretljiva i nenametljiva.",positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,387,2,Odvoji dovoljno vremena za pacijenta i ne požuruje.,positive,mixed,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,387,3,"Bivša sam pacijentica Dr. Lenije Pavić-Lugović i nakon što je Dr. Pavić-Lugović otišla iz ordinacije na Borovju, naslijedila ju je bila jedna vrlo nestručna doktorica kojoj se ne sjećam imena.",negative,neutral,negative,negative
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,387,4,BIla sam samo jednom i nikad više.,negative,negative,negative,negative
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,387,5,Dr. Spalldi-Barišić je pravo osvježenje.,positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,388,1,Jako sam ugodno iznenađena!,positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,388,2,Dr. Lara Spalldi-Barišić je jedna izuzetna žena i doktorica.,positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,388,3,"Stručna, temeljita, strpljiva.",positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,388,4,"Pri pregledu nježna, smirujuća, objašnjava ultrazvuk, odgovara na sva pitanja.",positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,388,5,"Cijelo vrijeme nasmiješena, dobro raspoložena, ulijeva povjerenje.",positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,388,6,Djeluje kao da sa svakom pacijenticom voli stvoriti prijateljski odnos.,positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,388,7,"Sestra također vrlo ljubazna, u razgovoru mi je i sama pohvalila doktoricu i spomenula da se usavršavala u (ako sam dobro zapamtila) Nizozemskoj i da je jako obrazovana.",positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,388,8,"Sve u svemu najugodniji pregled ikad i ako ste ikad imale u glavi zamisao savršenog ginekologa, to je ova prekrasna žena.",positive,positive,positive,positive
3,https://najdoktor.com/lara-spalldi-barisic/d19233,Lara Spalldi Barišić,388,9,Velika preporuka!:),positive,positive,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,389,1,"Želio bih izraziti iskrenu pohvalu i zahvalnost doktoru na izuzetnoj stručnosti, profesionalnosti i ljudskom pristupu.",positive,positive,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,389,2,"Od prvog pregleda pokazao je veliko znanje, strpljenje i spremnost da jasno objasni svaku dijagnozu i terapiju.",positive,positive,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,389,3,"Posebno cijenim osjećaj povjerenja i sigurnosti koji pruža pacijentima, kao i njegovu predanost radu.",positive,positive,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,389,4,Takav odnos prema pacijentima danas je rijedak i vrijedan svake pohvale.,positive,positive,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,389,5,Iskrena preporuka svima koji traže vrhunskog liječnika i čovjeka.,positive,positive,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,389,6,Također sve pohvale i za medicinsku sestru.,positive,positive,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,390,1,"Općenito zdravstveni sustav katastrofa, a on je samo potvrda istog.",negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,390,2,"Bahato i uvredljivo informiranje o pacjentu koji je nekome roditelj, a njemu broj.",negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,390,3,"Tako ako želite da vam se netko posveti i mozda nesto pametno kaže, možete popodne svih nac u privatnim poliklinikama, ako nisu na fakultetima.",negative,mixed,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,390,4,"i rade za 2-3 plaće pri čemu se očigledno bolnica samo ""odrađuje"".",negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,391,1,Veoma strucan iljubazan.,positive,positive,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,391,2,Detaljan u pregledima.,positive,neutral,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,391,3,Svakome bi ga preporucio.,positive,mixed,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,391,4,Otkrio mi je zdravstveni problem i velika mu hvala.,positive,positive,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,392,1,"Njegova sam pacijentica, evo skoro 15 godina.",neutral,neutral,neutral,neutral
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,392,2,"Nisam ga birala, nego me sasvim slučajno dopao.",neutral,negative,neutral,neutral
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,392,3,"Dakle niti ga znam, niti poznam, niti sam kod njega po preporuci,a njegov odnos prema meni je prijateljski, ljubazan i srdačan, od prvoga dana.",positive,positive,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,392,4,Da ne kažem da čim me vidi u čekaonici prozove me jer mi je tijekom godina liječenja zapamtio ime.,positive,neutral,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,392,5,Nedavno sam došla na pregled UZ-a zabunom dan ranije sasvim slučajno.,neutral,negative,neutral,neutral
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,392,6,"Mogla sam doći i sutra, ali on je došao sa odjela i pregledao me.",positive,neutral,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,392,7,Nikad tom čovjeku NIŠTA nisam dala.,positive,negative,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,392,8,"Dakle ne mito nego niti neki znak pažnje, neki poklon kao zahvalu za takav dugogodišnji odnos prema pacijentu.",positive,positive,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,392,9,A trebala sam.,positive,neutral,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,392,10,"Bila sam prije par dana, trebalo mi je njegovo mišljenje za operaciju žuči.",neutral,neutral,neutral,neutral
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,392,11,Bez problema je napisao što je trebalo.,positive,neutral,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,392,12,Detaljno mi pogledao nalaze i objasnio sve šta me zanimalo.,positive,positive,positive,positive
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,392,13,"Nevjerojatno je šta su sve ljudi, skriveni iza raznih monitora i mobitela kadri napisat iz ljubomore, zlobe, neukosti, primitivizma, nesreće jer su bolesni.",negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,392,14,pitaj Boga čega već,negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,393,1,bezobrazan bahat i nesposoban.,negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,393,2,komunikacija sa pacijentima ne postoji jer se isti ponasa kao serif.,negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,394,1,"Grozota od lijecnika, najneugodniji susret u zivotu.",negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,394,2,"Nula od covijeka, nula od lijecnika.",negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,394,3,"Cinican, bahat, bezobrazan, neugodan.",negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,394,4,a da ne kazem da ga nikad ni nema na radnom mjestu.,negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,394,5,Trazila sam ga danima na konzultacije.,negative,neutral,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,394,6,Covijek dode pola sata popije kavu naruga se sa obitelji pacijeta i ode!,negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,395,1,"Da postoji pravna drzava i eticnost ovaj lik ne bi bio niti portir u bolnici, a kamoli lijecnik.",negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,395,2,"Neznanje, odvratno ponasanje prema pacijentima, ruganje osoblju, prestrasno.",negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,395,3,Mizerno do razine da tesko moze da ga se zove lijecnikom.,negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,395,4,Ako vas dopadne vama ili vama najblizima - bjezte od tog lika prije nego vas ubije nesposobnoscu.,negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,396,1,Najgori doktor s kojim sam se ikad susreo.,negative,positive,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,396,2,Sramota svoje struke.,negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,396,3,"Nesiguran, neljubazan, nepristojan i veoma bahat.",negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,396,4,Ovakvi sigurno ne bi trebali raditi u medicini jer zbog ovakvih doktori dolaze na loš glas.,negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,396,5,U ljekarna je poznat kao najgori ikad.,negative,negative,negative,negative
3,https://najdoktor.com/zeljko-sundov/d17304,Željko Šundov,396,6,"Stručnost =0, etičnost =0.",negative,neutral,negative,negative
